,file_id,hard_prediction,model_prediction,saved_loss,total_loss
39,"[('0071',)]",1,0.9996703620506332,0.8111518621444702,
40,"[('0883',)]",1,0.9987978642598305,0.8118604421615601,
41,"[('0429',)]",1,0.9991226710868494,0.8115965127944946,
42,"[('0194',)]",0,0.0016349141570834813,0.8095587491989136,
43,"[('0261',)]",0,0.0010210679145781242,0.8100565075874329,
44,"[('0038',)]",1,0.9989917840311808,0.8117028474807739,
45,"[('0804',)]",0,0.0012299711622371142,0.8098871111869812,
46,"[('0422',)]",0,0.0008363480478057662,0.8102062940597534,
47,"[('0427',)]",1,0.9998339046718647,0.8110191822052002,
48,"[('0406',)]",1,0.9982963984854266,0.8122682571411133,
49,"[('0206',)]",0,4.821975033930239e-05,0.8108453750610352,
50,"[('0443',)]",1,0.999383153229307,0.8113849759101868,
51,"[('0701',)]",0,0.00022727967690415089,0.8107001781463623,
52,"[('0459',)]",0,0.0010158490086724986,0.8100607395172119,
53,"[('0085',)]",0,0.0005264479450153715,0.8104575872421265,
54,"[('0720',)]",0,0.00047741963178928205,0.8104973435401917,
55,"[('0612',)]",0,0.00022617709114944125,0.8107010722160339,
56,"[('0496',)]",0,0.0018425678075538003,0.8093903660774231,
57,"[('0945',)]",1,0.9985826164328119,0.8120354413986206,
58,"[('0207',)]",0,0.0007217526350329423,0.8102992177009583,
59,"[('0127',)]",0,0.0004125875894123541,0.8105499148368835,
60,"[('0972',)]",0,0.0009082366390128359,0.8101480007171631,
61,"[('0070',)]",0,0.0005177007646946749,0.8104646801948547,
62,"[('0558',)]",1,0.9980870782185015,0.8124386072158813,
63,"[('0335',)]",0,0.0005365182282417197,0.8104494214057922,
64,"[('0557',)]",1,0.9959819223109174,0.8141558170318604,
65,"[('0254',)]",1,0.9978219285789727,0.8126544952392578,
66,"[('0293',)]",0,0.0016422647287815458,0.809552788734436,
67,"[('0129',)]",0,0.0009974725794273376,0.8100756406784058,
68,"[('0297',)]",0,0.001970173732232198,0.809286892414093,
69,"[('0912',)]",0,0.0005139519731286621,0.8104677200317383,
70,"[('0190',)]",1,0.999980888878827,0.8108999729156494,
71,"[('0753',)]",1,0.9999037167821061,0.8109625577926636,
72,"[('0742',)]",0,0.0011496294135772704,0.8099522590637207,
73,"[('0023',)]",0,0.0010593643931250396,0.8100254535675049,
74,"[('0607',)]",0,5.792250498074738e-05,0.8108375072479248,
75,"[('0962',)]",1,0.9996441384951548,0.811173141002655,
76,"[('0580',)]",0,0.00021199048777217696,0.8107125759124756,
77,"[('0241',)]",0,0.0005472500629208937,0.810440719127655,
78,"[('0795',)]",0,0.00117697354029407,0.8099300861358643,
79,"[('0279',)]",0,0.00017861889226296465,0.8107396364212036,
80,"[('0345',)]",1,0.9997650574337937,0.8110750317573547,
81,"[('0645',)]",1,0.9999513415831156,0.8109239339828491,
82,"[('0035',)]",1,0.999079087171229,0.8116319179534912,
83,"[('0300',)]",0,0.0017276048661960732,0.8094835877418518,
84,"[('0567',)]",1,0.9997623390074589,0.8110772371292114,
85,"[('0201',)]",0,0.0013741158732361568,0.8097702264785767,
86,"[('0442',)]",0,0.00040891230356332193,0.8105528950691223,
87,"[('0441',)]",1,0.999584865107611,0.8112212419509888,
88,"[('0498',)]",0,0.000989533961993428,0.8100820779800415,
89,"[('0113',)]",0,0.0012057142756335016,0.8099067807197571,
90,"[('0574',)]",0,0.0013254550885949705,0.809809684753418,
91,"[('0370',)]",1,0.9989925176074438,0.8117022514343262,
92,"[('0570',)]",0,0.0013592677184060668,0.8097822666168213,
93,"[('0296',)]",0,0.0006984513227500782,0.810318112373352,
94,"[('0924',)]",1,0.9984954000342315,0.8121063709259033,
95,"[('0711',)]",0,0.00015700821147065534,0.8107571601867676,
96,"[('0080',)]",0,0.000476611068902495,0.8104979991912842,
97,"[('0602',)]",0,0.00014759947969713292,0.8107647895812988,
98,"[('0779',)]",0,0.0012914954473499131,0.8098372220993042,
99,"[('0679',)]",0,0.0008106210468625407,0.8102271556854248,
100,"[('0392',)]",0,0.0009029442273902295,0.8101522922515869,
101,"[('0965',)]",0,0.00018817463547044836,0.8107318878173828,
102,"[('0457',)]",1,0.9996174756182956,0.8111947774887085,
103,"[('0452',)]",0,4.645561313176694e-05,0.8108468055725098,
104,"[('0462',)]",0,0.0014552661847827876,0.8097044229507446,
105,"[('0678',)]",0,0.0006325166946184406,0.8103715777397156,
106,"[('0946',)]",0,0.001133017121539645,0.8099657297134399,
107,"[('0287',)]",0,0.0012479065571803913,0.809872567653656,
108,"[('0121',)]",0,0.000429126375732999,0.8105365037918091,
109,"[('0307',)]",0,0.0006587582355805305,0.8103502988815308,
110,"[('0053',)]",1,0.9994773536314666,0.8113085031509399,
111,"[('0596',)]",1,0.998341818950347,0.8122313022613525,
112,"[('0803',)]",1,0.9996819684331625,0.8111424446105957,
113,"[('0615',)]",1,0.9990837828985537,0.8116281032562256,
114,"[('0770',)]",0,0.0005740061439018481,0.8104190230369568,
115,"[('0765',)]",1,0.9999992649433705,0.8108850717544556,
116,"[('0304',)]",0,0.0013306004887836157,0.8098055124282837,
117,"[('0636',)]",1,0.9998375787504206,0.8110162019729614,
118,"[('0669',)]",0,0.000930288354107029,0.8101301193237305,
119,"[('0175',)]",0,0.0003281295206015943,0.8106184005737305,
120,"[('0240',)]",0,0.0003140164229413107,0.8106298446655273,
121,"[('0208',)]",1,0.9998762316930946,0.8109848499298096,
122,"[('0600',)]",1,0.99981406511425,0.8110352754592896,
123,"[('0819',)]",0,0.0006847792593916784,0.8103291988372803,
124,"[('0985',)]",0,0.0012264428878220432,0.8098899722099304,
125,"[('0854',)]",0,0.001078916913841891,0.8100095987319946,
126,"[('0750',)]",1,0.9994848434356035,0.8113024234771729,
127,"[('0162',)]",0,0.0003293056120732846,0.8106174468994141,
128,"[('0403',)]",1,0.9995510816874097,0.8112486600875854,
129,"[('0350',)]",0,0.0004272152270915023,0.8105380535125732,
130,"[('0486',)]",0,0.000575696775392403,0.810417652130127,
131,"[('0584',)]",0,0.0015561895341972118,0.809622585773468,
132,"[('0867',)]",1,0.9997509511659255,0.8110864758491516,
133,"[('0638',)]",1,0.9998981314545226,0.8109670877456665,
134,"[('0619',)]",0,0.0009461655889748481,0.810117244720459,
135,"[('0092',)]",0,0.0004948404867136946,0.8104832172393799,
136,"[('0504',)]",0,0.0008300265561454308,0.8102114200592041,
137,"[('0877',)]",1,0.994668467216312,0.8152309060096741,
138,"[('0876',)]",1,0.9986465359380017,0.8119834661483765,
139,"[('0587',)]",0,0.00096807029263508,0.8100994825363159,
140,"[('0968',)]",0,0.0012369542053502754,0.8098814487457275,
141,"[('0648',)]",0,0.00010408409524459174,0.8108000755310059,
142,"[('0448',)]",0,2.852021818848983e-05,0.810861349105835,
143,"[('0729',)]",0,0.0001346624735085396,0.8107752799987793,
144,"[('0643',)]",1,0.9999769197375789,0.8109031915664673,
145,"[('0470',)]",0,0.0011876318692562633,0.8099214434623718,
146,"[('0695',)]",1,0.9994607589751305,0.8113219738006592,
147,"[('0478',)]",1,0.9995680465542804,0.8112348914146423,
148,"[('0730',)]",0,0.0003431981925826263,0.8106061816215515,
149,"[('0767',)]",0,2.0287577886657713e-05,0.8108680248260498,
150,"[('0317',)]",0,0.0010387827923704594,0.810042142868042,
151,"[('0042',)]",1,0.999073511052361,0.8116364479064941,
152,"[('0565',)]",1,0.9999278960909905,0.8109429478645325,
153,"[('0186',)]",0,4.013412147143156e-05,0.8108519315719604,
154,"[('0123',)]",0,0.0011294153414075933,0.8099686503410339,
155,"[('0294',)]",0,0.00021720939367780268,0.8107083439826965,
156,"[('0582',)]",1,0.9997607961234127,0.8110784888267517,
157,"[('0769',)]",0,0.0001592868886970553,0.8107553124427795,
158,"[('0824',)]",0,0.002161362102098853,0.8091318607330322,
159,"[('0855',)]",0,0.0007597550907119352,0.8102684020996094,
160,"[('0382',)]",0,0.0009607932266539963,0.8101053833961487,
161,"[('0782',)]",0,0.00021845899086647363,0.8107073307037354,
162,"[('0683',)]",0,0.0005504843144680421,0.8104380965232849,
163,"[('0393',)]",0,0.000529020645109694,0.8104555010795593,
164,"[('0289',)]",0,0.0011989517496712825,0.8099122643470764,
165,"[('0404',)]",0,0.0006437630693164792,0.8103624582290649,
166,"[('0735',)]",1,0.9996638243968551,0.8111571669578552,
167,"[('0425',)]",1,0.9977527727305231,0.8127108216285706,
168,"[('0171',)]",0,0.0005734916038829836,0.8104194402694702,
169,"[('0533',)]",1,0.9983983805325737,0.8121852874755859,
170,"[('0141',)]",0,0.0007578439420704385,0.8102699518203735,
171,"[('0921',)]",1,0.9988348234915443,0.8118304014205933,
172,"[('0813',)]",0,0.001175503425954457,0.8099312782287598,
173,"[('0966',)]",0,0.0008794223979564235,0.810171365737915,
174,"[('0545',)]",1,0.998400578650888,0.8121834993362427,
175,"[('0794',)]",0,0.0010082044141065116,0.8100669384002686,
176,"[('0020',)]",0,0.0005288001279587522,0.8104556798934937,
177,"[('0884',)]",1,0.9987896514686654,0.8118671178817749,
178,"[('0764',)]",1,0.9995344845827406,0.8112621307373047,
179,"[('0682',)]",0,0.0007049198258443749,0.8103128671646118,
180,"[('0114',)]",0,0.00021713588796082203,0.8107084035873413,
181,"[('0930',)]",1,0.9987098770969636,0.8119319677352905,
182,"[('0807',)]",0,0.0007460830273535355,0.8102794885635376,
183,"[('0063',)]",1,0.9994661925629883,0.8113175630569458,
184,"[('0333',)]",0,0.0005033671498834493,0.8104763031005859,
185,"[('0821',)]",0,0.0014057233315378336,0.8097445964813232,
186,"[('0940',)]",1,0.9964790212807163,0.8137496709823608,
187,"[('0256',)]",0,0.00010261398090497887,0.8108012676239014,
188,"[('0585',)]",0,0.000620682274184557,0.8103811740875244,
189,"[('0195',)]",0,0.0005215230619776684,0.8104615807533264,
190,"[('0447',)]",0,0.000343051181148665,0.8106063008308411,
191,"[('0762',)]",0,0.00014443873386696523,0.8107673525810242,
192,"[('0083',)]",0,0.00042045270112928303,0.8105435371398926,
193,"[('0871',)]",0,0.0006514076638824662,0.8103562593460083,
194,"[('0670',)]",0,0.0011690349228601605,0.8099365234375,
195,"[('0236',)]",0,0.0005613631605811773,0.8104292750358582,
196,"[('0632',)]",0,0.0013989608055756146,0.8097500801086426,
197,"[('0384',)]",0,0.0013182515283308674,0.809815526008606,
198,"[('0010',)]",0,0.0003941376544502125,0.8105648756027222,
199,"[('0034',)]",1,0.9993448320367218,0.8114160895347595,
200,"[('0909',)]",0,0.0002760874729792984,0.8106606006622314,
201,"[('0346',)]",1,0.9999176068804503,0.810951292514801,
202,"[('0253',)]",1,0.9981617730679724,0.8123778104782104,
203,"[('0957',)]",1,0.9995977915419838,0.8112107515335083,
204,"[('0956',)]",1,0.9980715548098517,0.8124512434005737,
205,"[('0354',)]",0,0.0007825418629759348,0.810249924659729,
206,"[('0908',)]",0,0.0007954788691645282,0.8102394342422485,
207,"[('0303',)]",0,0.0012579033346897589,0.8098644614219666,
208,"[('0097',)]",1,0.999838460533292,0.8110154867172241,
209,"[('0028',)]",1,0.9986770325300831,0.8119586706161499,
210,"[('0491',)]",0,0.0007412316500328129,0.8102834224700928,
211,"[('0928',)]",1,0.999557397544585,0.8112435340881348,
212,"[('0040',)]",1,0.9993754447073163,0.8113912343978882,
213,"[('0811',)]",1,0.9997566083192923,0.8110818862915039,
214,"[('0633',)]",0,0.0013655892100664022,0.8097771406173706,
215,"[('0840',)]",1,0.990997864577889,0.8182504773139954,
216,"[('0388',)]",1,0.9993495302624159,0.8114122748374939,
217,"[('0639',)]",0,0.0008339958648623855,0.8102082014083862,
218,"[('0016',)]",0,0.0017147413657244606,0.8094940185546875,
219,"[('0885',)]",1,0.9988974551008121,0.8117794990539551,
220,"[('0174',)]",0,0.0010464273869364464,0.8100359439849854,
221,"[('0539',)]",1,0.9972334955148117,0.8131340146064758,
222,"[('0983',)]",0,0.00026028374382846,0.8106734156608582,
223,"[('0866',)]",1,0.9964942032248759,0.8137372732162476,
224,"[('0074',)]",1,0.9999235598978761,0.8109464645385742,
225,"[('0321',)]",1,0.9989464511086642,0.8117396831512451,
226,"[('0463',)]",0,0.0002211051966777768,0.8107051849365234,
227,"[('0546',)]",1,0.9985238353037059,0.8120832443237305,
228,"[('0032',)]",1,0.9989766725998508,0.8117151260375977,
229,"[('0430',)]",0,0.00012959057903687518,0.8107793927192688,
230,"[('0117',)]",1,0.9996237923145472,0.8111896514892578,
231,"[('0342',)]",1,0.999970892583342,0.8109080791473389,
232,"[('0325',)]",0,0.0013523581810098862,0.8097878694534302,
233,"[('0731',)]",0,0.000530270242298365,0.8104544878005981,
234,"[('0373',)]",0,0.0005877517129772285,0.8104078769683838,
235,"[('0647',)]",1,0.9989801936692115,0.8117122650146484,
236,"[('0313',)]",0,0.0015184811013861414,0.8096531629562378,
237,"[('0410',)]",1,0.9993054861306939,0.8114480376243591,
238,"[('0798',)]",0,0.0007030821829198588,0.8103143572807312,
239,"[('0341',)]",0,0.00029490493652634326,0.810645341873169,
240,"[('0744',)]",0,0.001548912468216128,0.8096284866333008,
241,"[('0251',)]",1,0.9969386259577786,0.8133745193481445,
242,"[('0109',)]",0,0.00043103752437449576,0.8105349540710449,
243,"[('0316',)]",0,0.001136692407388677,0.8099627494812012,
244,"[('0827',)]",1,0.9959693808823787,0.8141660690307617,
245,"[('0328',)]",0,5.6305379207173214e-05,0.8108388185501099,
246,"[('0096',)]",1,0.9996854944761661,0.8111395835876465,
247,"[('0093',)]",1,0.9998868140083688,0.8109762668609619,
248,"[('0280',)]",1,0.998568543512475,0.8120468854904175,
249,"[('0456',)]",0,0.0007782785313910574,0.810253381729126,
250,"[('0295',)]",0,0.0003135753886394268,0.810630202293396,
251,"[('0445',)]",1,0.9999670705231788,0.8109111785888672,
252,"[('0608',)]",0,0.0006353099118637051,0.8103693127632141,
253,"[('0416',)]",0,6.497905381088919e-05,0.8108317852020264,
254,"[('0181',)]",0,0.0008403173565227209,0.8102030754089355,
255,"[('0665',)]",0,0.0024019463137765003,0.8089367747306824,
256,"[('0732',)]",1,0.9990444575453339,0.8116600513458252,
257,"[('0810',)]",0,0.0008636921745225657,0.810184121131897,
258,"[('0703',)]",1,0.9985405454443498,0.8120696544647217,
259,"[('0520',)]",1,0.9979472385135143,0.8125524520874023,
260,"[('0700',)]",0,0.00020221422741375134,0.8107205033302307,
261,"[('0519',)]",0,0.0013248670428591255,0.8098101615905762,
262,"[('0936',)]",1,0.9986351001961539,0.8119927644729614,
263,"[('0601',)]",0,0.0004536772852045341,0.8105165958404541,
264,"[('0787',)]",0,0.001354710363953267,0.8097859621047974,
265,"[('0789',)]",0,0.0016127154305553269,0.8095767498016357,
266,"[('0270',)]",0,0.00035517962445047127,0.8105964660644531,
267,"[('0955',)]",0,0.0003595899674693099,0.8105928897857666,
268,"[('0064',)]",0,7.115353403726328e-05,0.8108267784118652,
269,"[('0981',)]",0,0.0011599202139545605,0.8099439144134521,
270,"[('0126',)]",0,0.0014563687705374973,0.809703528881073,
271,"[('0330',)]",0,0.00041427822090290894,0.8105485439300537,
272,"[('0226',)]",0,0.0007581379649383611,0.8102697134017944,
273,"[('0918',)]",1,0.9992397941818033,0.8115013837814331,
274,"[('0379',)]",0,0.0010234936032384855,0.8100545406341553,
275,"[('0971',)]",0,0.0007649004909005803,0.8102642297744751,
276,"[('0043',)]",1,0.9990044016930018,0.8116925954818726,
277,"[('0630',)]",0,0.000523654727770107,0.8104598522186279,
278,"[('0358',)]",1,0.9992946959105143,0.8114567995071411,
279,"[('0694',)]",1,0.9995641541313222,0.8112380504608154,
280,"[('0264',)]",0,0.0012075519185580177,0.8099052906036377,
281,"[('0116',)]",0,0.0006330312346373052,0.8103711605072021,
282,"[('0725',)]",0,0.0011359573502188706,0.8099633455276489,
283,"[('0151',)]",0,0.0007931266862211475,0.8102413415908813,
284,"[('0068',)]",1,0.9989907570262226,0.8117036819458008,
285,"[('0021',)]",0,0.0005729035581471385,0.8104199171066284,
286,"[('0591',)]",0,0.001282233727010352,0.8098447322845459,
287,"[('0676',)]",0,0.001082445188256962,0.8100067377090454,
288,"[('0209',)]",0,0.0003663524934315291,0.8105874061584473,
289,"[('0231',)]",0,0.0005667290779207643,0.8104249238967896,
290,"[('0839',)]",1,0.9879765686808067,0.820752739906311,
291,"[('0802',)]",0,0.0013532402496136539,0.8097871541976929,
292,"[('0886',)]",1,0.9984964260209456,0.8121055364608765,
293,"[('0506',)]",0,0.0004036933976576962,0.8105571269989014,
294,"[('0045',)]",0,0.00034437428405431663,0.8106052279472351,
295,"[('0131',)]",0,0.00025080150633795695,0.8106811046600342,
296,"[('0895',)]",1,0.9989365488333207,0.8117477297782898,
297,"[('0631',)]",0,0.0009333755942202161,0.8101276159286499,
298,"[('0276',)]",0,0.0009035322731260747,0.8101518154144287,
299,"[('0950',)]",0,0.0013551513982551506,0.8097856044769287,
300,"[('0604',)]",0,0.0006338397975240922,0.8103705048561096,
301,"[('0204',)]",1,0.9998696178597956,0.8109902143478394,
302,"[('0351',)]",0,0.001007689874087647,0.810067355632782,
303,"[('0644',)]",0,0.00024293639462102804,0.8106874823570251,
304,"[('0458',)]",0,0.000570110340901874,0.8104221820831299,
305,"[('0771',)]",0,0.0013570625468966474,0.8097840547561646,
306,"[('0828',)]",1,0.9967997651827611,0.8134878277778625,
307,"[('0308',)]",0,0.0011452190705584318,0.8099558353424072,
308,"[('0318',)]",0,0.0013229558942176288,0.8098117113113403,
309,"[('0349',)]",1,0.9995575444259341,0.8112434148788452,
310,"[('0322',)]",0,4.3368373018579894e-05,0.8108493089675903,
311,"[('0836',)]",1,0.9943860873495718,0.8154624104499817,
312,"[('0395',)]",1,0.999966629518117,0.8109115362167358,
313,"[('0100',)]",0,0.00021934105947024135,0.810706615447998,
314,"[('0130',)]",0,0.001068405596313659,0.8100181221961975,
315,"[('0029',)]",0,0.0017648722647052597,0.8094533681869507,
316,"[('0390',)]",0,0.0012387183425578109,0.8098800182342529,
317,"[('0829',)]",1,0.997488897713495,0.8129258155822754,
318,"[('0137',)]",0,0.0002550648379228343,0.8106776475906372,
319,"[('0685',)]",0,0.000612008599580841,0.8103882074356079,
320,"[('0947',)]",1,0.999799516605728,0.8110470771789551,
321,"[('0191',)]",1,0.9998704996991801,0.810989499092102,
322,"[('0091',)]",0,0.0015286983960464508,0.809644877910614,
323,"[('0788',)]",0,0.0013552249039721312,0.8097855448722839,
324,"[('0687',)]",0,1.7714877792335177e-05,0.8108701109886169,
325,"[('0624',)]",1,0.9991830638403697,0.8115474581718445,
326,"[('0509',)]",0,0.0005823122899206609,0.8104122877120972,
327,"[('0544',)]",1,0.9996392171408744,0.811177134513855,
328,"[('0748',)]",0,2.0434589320619002e-05,0.8108679056167603,
329,"[('0142',)]",0,0.0005743001667697707,0.8104187846183777,
330,"[('0267',)]",0,0.0012323968508974755,0.8098851442337036,
331,"[('0319',)]",1,0.9999531790505872,0.8109224438667297,
332,"[('0823',)]",1,0.9994779410630283,0.8113080263137817,
333,"[('0461',)]",1,0.9998374317867599,0.811016321182251,
334,"[('0212',)]",0,0.0005155690989022362,0.8104664087295532,
335,"[('0272',)]",0,0.0009060314675034166,0.8101497888565063,
336,"[('0942',)]",1,0.9978271979890286,0.812650203704834,
337,"[('0963',)]",0,0.0007358657326932259,0.8102877736091614,
338,"[('0271',)]",0,0.0013089898079913062,0.8098230361938477,
339,"[('0112',)]",0,0.001173665783029941,0.8099327683448792,
340,"[('0281',)]",0,0.000789304388938154,0.8102444410324097,
341,"[('0451',)]",0,1.0731834679174008e-05,0.8108757734298706,
342,"[('0402',)]",0,0.0001481875254329781,0.8107643127441406,
343,"[('0592',)]",0,0.0001544355113763328,0.8107592463493347,
344,"[('0573',)]",1,0.9994213305195956,0.8113539814949036,
345,"[('0984',)]",0,0.002264270105871754,0.8090484142303467,
346,"[('0528',)]",1,0.9999399494355137,0.8109331727027893,
347,"[('0960',)]",0,0.0008195152386171987,0.810219943523407,
348,"[('0183',)]",0,0.0001009968551314047,0.8108025789260864,
349,"[('0902',)]",1,0.9991021260063996,0.8116132020950317,
350,"[('0065',)]",0,0.0004269212042235797,0.8105382919311523,
351,"[('0696',)]",1,0.99781409775295,0.8126608729362488,
352,"[('0372',)]",0,0.0007140345347499747,0.8103054761886597,
353,"[('0911',)]",0,0.00030372562256402054,0.8106381893157959,
354,"[('0411',)]",0,0.00038222972829934823,0.8105745315551758,
355,"[('0712',)]",0,3.48417098488252e-05,0.8108562231063843,
356,"[('0362',)]",1,0.9990649268857718,0.8116434216499329,
357,"[('0188',)]",0,0.0002991682681112206,0.810641884803772,
358,"[('0513',)]",0,0.0005204204762229587,0.810462474822998,
359,"[('0564',)]",1,0.9994662659902559,0.811317503452301,
360,"[('0556',)]",1,0.9960529477546757,0.8140977621078491,
361,"[('0880',)]",1,0.9981009178909088,0.8124273419380188,
362,"[('0003',)]",0,0.0008617075201640883,0.8101857304573059,
363,"[('0497',)]",0,0.0012039501384259663,0.8099082112312317,
364,"[('0440',)]",0,0.0002187530137343962,0.8107070922851562,
365,"[('0310',)]",0,0.0011178014381246517,0.8099780678749084,
366,"[('0219',)]",1,0.9973982160536404,0.8129997253417969,
367,"[('0716',)]",0,0.0006189181369770215,0.810382604598999,
368,"[('0200',)]",0,0.0005745206839207126,0.8104186058044434,
369,"[('0301',)]",0,0.0012738540752745586,0.8098515272140503,
370,"[('0084',)]",0,0.0003404784810543425,0.8106083869934082,
371,"[('0550',)]",1,0.9999426688278068,0.8109309673309326,
372,"[('0932',)]",1,0.9989124174437316,0.8117673397064209,
373,"[('0044',)]",1,0.9989267201023041,0.8117557168006897,
374,"[('0594',)]",0,0.00024712622048892477,0.810684084892273,
375,"[('0890',)]",1,0.998799330843894,0.8118592500686646,
376,"[('0170',)]",0,0.00018361728101764843,0.8107355833053589,
377,"[('0132',)]",1,0.9999553105213145,0.8109207153320312,
378,"[('0291',)]",0,0.0020763894932692285,0.8092007637023926,
379,"[('0958',)]",0,0.0003488581327901359,0.8106015920639038,
380,"[('0218',)]",1,0.998067234701827,0.8124547600746155,
381,"[('0320',)]",0,0.0006409698520712147,0.8103647232055664,
382,"[('0026',)]",0,0.001321044745576132,0.8098132610321045,
383,"[('0562',)]",1,0.9997962836613323,0.8110496997833252,
384,"[('0238',)]",0,0.00024227484316820226,0.8106880187988281,
385,"[('0704',)]",0,0.0001278264418293397,0.8107808232307434,
386,"[('0846',)]",1,0.9931010478803687,0.8165175914764404,
387,"[('0535',)]",1,0.9993664882882608,0.8113985061645508,
388,"[('0203',)]",0,0.0012761327525009586,0.8098496794700623,
389,"[('0989',)]",0,0.0020086907279300557,0.8092556595802307,
390,"[('0469',)]",0,0.0006217848599392666,0.8103802800178528,
391,"[('0758',)]",0,0.00021412215356461563,0.8107108473777771,
392,"[('0062',)]",0,6.542008811277306e-06,0.8108791708946228,
393,"[('0139',)]",0,0.0009785081044463315,0.8100910186767578,
394,"[('0542',)]",1,0.9988879205082701,0.8117872476577759,
395,"[('0853',)]",0,0.0003991360432048963,0.8105608224868774,
396,"[('0578',)]",1,0.9986894956158445,0.8119485378265381,
397,"[('0124',)]",0,0.0003246012461865234,0.8106212615966797,
398,"[('0343',)]",0,0.0005908389530904156,0.8104053735733032,
399,"[('0738',)]",0,0.0011680058428224314,0.8099373579025269,
400,"[('0907',)]",0,0.0008678084946734817,0.8101807832717896,
401,"[('0052',)]",0,0.0007058754001651233,0.8103120923042297,
402,"[('0007',)]",0,0.0014965763977259096,0.8096709251403809,
403,"[('0368',)]",1,0.999825674833884,0.811025857925415,
404,"[('0468',)]",0,0.0015398712650275088,0.8096358180046082,
405,"[('0951',)]",1,0.9989957453557996,0.811699628829956,
406,"[('0549',)]",1,0.9990848834660305,0.811627209186554,
407,"[('0723',)]",0,0.0009160282450127841,0.8101416826248169,
408,"[('0530',)]",1,0.9994545911902372,0.8113269805908203,
409,"[('0673',)]",0,0.0014136619489717433,0.8097381591796875,
410,"[('0380',)]",0,0.0004583816510912953,0.8105127811431885,
411,"[('0859',)]",0,0.0008398763222208371,0.8102034330368042,
412,"[('0374',)]",0,0.00021595979648913173,0.8107093572616577,
413,"[('0658',)]",0,0.0012963468246706357,0.809833288192749,
414,"[('0012',)]",0,0.000685073282259601,0.8103289604187012,
415,"[('0495',)]",0,0.001524949604480438,0.8096479177474976,
416,"[('0027',)]",0,0.0007263834952027228,0.8102954626083374,
417,"[('0935',)]",1,0.9987323856704301,0.8119136691093445,
418,"[('0825',)]",0,0.0015323001761785025,0.80964195728302,
419,"[('0166',)]",0,0.0005113057673173588,0.8104698657989502,
420,"[('0505',)]",1,0.9998758642556158,0.8109851479530334,
421,"[('0140',)]",0,0.0017789853623655432,0.8094419240951538,
422,"[('0167',)]",0,0.0004064866149029607,0.8105548620223999,
423,"[('0844',)]",1,0.9954401581303229,0.8145989179611206,
424,"[('0931',)]",1,0.9987345119399144,0.811911940574646,
425,"[('0917',)]",1,0.9986746132612523,0.8119606375694275,
426,"[('0215',)]",1,0.9985628265018903,0.81205153465271,
427,"[('0090',)]",0,0.0010989839745776068,0.809993326663971,
428,"[('0081',)]",0,0.0006714012189012013,0.8103400468826294,
