,file_id,hard_prediction,model_prediction,saved_loss,total_loss
133,"[('0979',)]",1,0.9994129804820836,0.8027575016021729,
134,"[('0423',)]",0,0.00039189814660036716,0.8019718527793884,
135,"[('0281',)]",1,0.9979510320686168,0.8039335012435913,
136,"[('0246',)]",0,0.001017077843973275,0.8014702796936035,
137,"[('0865',)]",0,0.0002890016664029248,0.8020544052124023,
138,"[('0331',)]",1,0.9996643061646608,0.8025556802749634,
139,"[('0235',)]",0,0.0008412994525312905,0.8016113042831421,
140,"[('0661',)]",1,0.9988591150282765,0.8032026290893555,
141,"[('0635',)]",0,0.0007585365074482935,0.8016777038574219,
142,"[('0050',)]",0,0.0006765164972403684,0.8017435073852539,
143,"[('0136',)]",0,0.00030400895087937484,0.8020423650741577,
144,"[('0209',)]",1,0.9936424476410485,0.80741947889328,
145,"[('0720',)]",0,0.0010004361027716672,0.8014836311340332,
146,"[('0662',)]",0,0.0007577935725732218,0.8016782999038696,
147,"[('0675',)]",0,0.00072124117671969,0.8017076253890991,
148,"[('0836',)]",1,0.9998983025590241,0.8023678660392761,
149,"[('0284',)]",1,0.9998549258684559,0.802402675151825,
150,"[('0034',)]",0,9.806740350947576e-06,0.8022783994674683,
151,"[('0433',)]",1,0.9997703372937028,0.8024705648422241,
152,"[('0453',)]",0,0.0007168578609567664,0.8017111420631409,
153,"[('0558',)]",0,0.00021723415747099025,0.8021119832992554,
154,"[('0977',)]",0,0.0008571982588578268,0.8015985488891602,
155,"[('0577',)]",0,0.0002938307430908914,0.8020505309104919,
156,"[('0874',)]",1,0.9994162455694955,0.8027548789978027,
157,"[('0155',)]",0,0.0006632922564640906,0.8017541170120239,
158,"[('0093',)]",0,0.0006874376399039236,0.8017347455024719,
159,"[('0975',)]",0,0.0008126964598410268,0.8016342520713806,
160,"[('0329',)]",0,0.0008792634246474588,0.8015808463096619,
161,"[('0798',)]",0,0.0010846849176048077,0.8014160394668579,
162,"[('0584',)]",0,0.0005597271348790836,0.8018372058868408,
163,"[('0139',)]",0,0.000977107947694413,0.8015023469924927,
164,"[('0779',)]",1,0.998830578079116,0.803225576877594,
165,"[('0252',)]",0,0.00017481257610439126,0.8021460175514221,
166,"[('0917',)]",1,0.9955923643389064,0.8058381080627441,
167,"[('0421',)]",0,0.0008848354362104972,0.8015763759613037,
168,"[('0104',)]",0,0.00014494659412650547,0.8021699786186218,
169,"[('0792',)]",0,0.0009196047883638568,0.8015484809875488,
170,"[('0959',)]",0,0.0006976158476924071,0.8017265796661377,
171,"[('0045',)]",0,0.0004268903792162483,0.8019437789916992,
172,"[('0122',)]",0,0.0009402583778908524,0.8015319108963013,
173,"[('0180',)]",1,0.999987370266636,0.8022964000701904,
174,"[('0053',)]",0,0.0006275570889731377,0.8017827868461609,
175,"[('0942',)]",0,0.0002845440571524941,0.8020579814910889,
176,"[('0842',)]",0,0.0006029659446082616,0.8018025159835815,
177,"[('0370',)]",0,0.0007236185683199196,0.8017057180404663,
178,"[('0604',)]",1,0.9994036305770602,0.8027650117874146,
179,"[('0702',)]",0,0.0006681213331520572,0.8017502427101135,
180,"[('0644',)]",0,0.0006392211665117647,0.8017734289169312,
181,"[('0125',)]",0,0.0004931601700726516,0.8018906116485596,
182,"[('0082',)]",0,0.001039960238125486,0.8014519214630127,
183,"[('0456',)]",1,0.9992651834131302,0.8028762340545654,
184,"[('0201',)]",0,0.00038067982998678316,0.8019808530807495,
185,"[('0826',)]",0,9.516995749669579e-05,0.8022099137306213,
186,"[('0751',)]",0,0.0006358036660864345,0.8017761707305908,
187,"[('0450',)]",0,0.000288258731527853,0.8020550012588501,
188,"[('0755',)]",0,0.0004015562999763004,0.8019641041755676,
189,"[('0463',)]",1,0.999000860349638,0.8030886650085449,
190,"[('0980',)]",1,0.9989261276772594,0.8031487464904785,
191,"[('0566',)]",0,7.429348750717861e-06,0.8022803068161011,
192,"[('0952',)]",0,0.0002858813399276233,0.8020569086074829,
193,"[('0300',)]",1,0.9993199344583122,0.8028322458267212,
194,"[('0194',)]",0,0.00036299797996007467,0.801995038986206,
195,"[('0244',)]",0,0.00020163252509448274,0.8021245002746582,
196,"[('0940',)]",1,0.9998924346016492,0.8023725748062134,
197,"[('0587',)]",0,0.0003586889576846583,0.801998496055603,
198,"[('0449',)]",0,0.00043223951031676514,0.8019394874572754,
199,"[('0760',)]",1,0.9993090282838102,0.8028410077095032,
200,"[('0353',)]",0,0.0011175226390829807,0.8013896942138672,
201,"[('0345',)]",0,0.00047280375449568467,0.801906943321228,
202,"[('0267',)]",1,0.9989528166338139,0.8031272888183594,
203,"[('0804',)]",1,0.9951024575983989,0.8062348365783691,
204,"[('0704',)]",0,0.00038959504848764463,0.8019737005233765,
205,"[('0802',)]",0,0.0006875862268789381,0.8017346262931824,
206,"[('0290',)]",0,0.0005897417038319838,0.8018131256103516,
207,"[('0113',)]",0,0.0006539312770381861,0.8017616271972656,
208,"[('0879',)]",1,0.9986667260222138,0.8033573627471924,
209,"[('0747',)]",0,0.0004892969087222783,0.8018937110900879,
210,"[('0259',)]",0,0.0010176721918733326,0.8014698028564453,
211,"[('0757',)]",0,0.0004168607584027792,0.8019518256187439,
212,"[('0733',)]",1,0.999908924479822,0.8023593425750732,
213,"[('0485',)]",0,0.0008220574392669313,0.8016267418861389,
214,"[('0591',)]",1,0.9999612203034445,0.8023173809051514,
215,"[('0112',)]",0,0.0006311974698609894,0.8017798662185669,
216,"[('0164',)]",0,0.00036203216462248137,0.8019958138465881,
217,"[('0985',)]",1,0.9911453140486496,0.8094537258148193,
218,"[('0742',)]",1,0.9990904356645416,0.8030166625976562,
219,"[('0168',)]",0,0.0010259187689866294,0.8014631867408752,
220,"[('0285',)]",0,0.0006959813909672492,0.8017278909683228,
221,"[('0198',)]",0,0.0007514043326476045,0.8016834259033203,
222,"[('0123',)]",0,0.0006489536133752052,0.8017656207084656,
223,"[('0969',)]",0,0.0008063815134029166,0.8016393184661865,
224,"[('0776',)]",0,4.1455766029005665e-05,0.802253007888794,
225,"[('0681',)]",1,0.9981976995250745,0.8037348389625549,
226,"[('0532',)]",0,0.0006281514368731951,0.8017823100090027,
227,"[('0196',)]",1,0.9984428595780084,0.8035374879837036,
228,"[('0576',)]",0,0.0011037040504066455,0.8014007806777954,
229,"[('0046',)]",1,0.9982846135344579,0.8036648631095886,
230,"[('0616',)]",0,7.169321544442736e-05,0.8022287487983704,
231,"[('0130',)]",0,0.0010857250264299082,0.801415205001831,
232,"[('0899',)]",0,0.0004701291889454262,0.8019090890884399,
233,"[('0593',)]",0,0.0003098038429049348,0.8020377159118652,
234,"[('0119',)]",0,0.0008506604319571951,0.8016037940979004,
235,"[('0753',)]",1,0.9996322339514903,0.8025814294815063,
236,"[('0262',)]",0,0.0007696805305743704,0.8016687631607056,
237,"[('0118',)]",0,0.0006683442136145788,0.8017500638961792,
238,"[('0438',)]",0,0.0001711721952165395,0.8021489381790161,
239,"[('0074',)]",0,1.3224240776277792e-05,0.8022756576538086,
240,"[('0018',)]",0,0.00012473876552455287,0.8021861910820007,
241,"[('0725',)]",0,9.873604489704037e-05,0.8022070527076721,
242,"[('0436',)]",1,0.9998893149561494,0.802375078201294,
243,"[('0599',)]",0,0.0007286705254704078,0.8017016649246216,
244,"[('0268',)]",1,0.99923521383724,0.8029003143310547,
245,"[('0465',)]",0,0.0009943440367960784,0.8014885187149048,
246,"[('0396',)]",0,0.0008542265193575396,0.8016009330749512,
247,"[('0915',)]",0,0.0009894406666206047,0.80149245262146,
248,"[('0750',)]",0,7.42934875071786e-05,0.8022266626358032,
249,"[('0336',)]",0,1.4041469138856757e-05,0.8022750020027161,
250,"[('0439',)]",1,0.9958386037915338,0.80563884973526,
251,"[('0625',)]",0,0.0007931572726266388,0.8016499280929565,
252,"[('0369',)]",1,0.9994251504617805,0.8027477264404297,
253,"[('0407',)]",0,0.00037733662304896017,0.8019835352897644,
254,"[('0029',)]",0,0.00025883851047501025,0.8020786046981812,
255,"[('0706',)]",0,0.00043461690191699484,0.8019375801086426,
256,"[('0343',)]",0,0.0008943450026114161,0.8015687465667725,
257,"[('0515',)]",0,0.0008115820575284191,0.8016351461410522,
258,"[('0110',)]",1,0.9983751712278471,0.8035919666290283,
259,"[('0973',)]",1,0.9993272053735666,0.8028264045715332,
260,"[('0806',)]",1,0.9997133093533195,0.8025163412094116,
261,"[('0770',)]",0,0.0006456104064373821,0.8017683029174805,
262,"[('0208',)]",0,0.0005133679986746042,0.8018743991851807,
263,"[('0325',)]",0,0.0003671584152604767,0.8019917011260986,
264,"[('0622',)]",0,0.0002791949260519772,0.8020622730255127,
265,"[('0024',)]",0,0.0006400383948743437,0.8017727732658386,
266,"[('0820',)]",0,0.0001927916000811285,0.8021315932273865,
267,"[('0131',)]",0,0.00026114160858773283,0.8020767569541931,
268,"[('0145',)]",1,0.9992905551027693,0.8028558492660522,
269,"[('0309',)]",1,0.9992493082158435,0.8028889894485474,
270,"[('0083',)]",1,0.9988928426160083,0.8031755089759827,
271,"[('0080',)]",0,0.0009448645741162976,0.8015282154083252,
272,"[('0606',)]",1,0.9980867469893813,0.8038241863250732,
273,"[('0712',)]",1,0.9974747680597139,0.8043173551559448,
274,"[('0967',)]",0,0.000313221343330265,0.8020349740982056,
275,"[('0055',)]",0,0.0004372914674672533,0.8019354343414307,
276,"[('0643',)]",1,0.9999259348790038,0.8023456931114197,
277,"[('0441',)]",0,0.0008199772216167303,0.8016284108161926,
278,"[('0199',)]",1,0.9997889767422065,0.8024556040763855,
279,"[('0601',)]",0,0.0007447179187719584,0.8016887903213501,
280,"[('0224',)]",0,0.0005307526747512839,0.8018604516983032,
281,"[('0870',)]",0,0.0011066757899069325,0.8013983964920044,
282,"[('0941',)]",1,0.9998050918853602,0.8024426698684692,
283,"[('0372',)]",1,0.998903369054792,0.8031670451164246,
284,"[('0217',)]",0,0.0006427872539121094,0.8017705678939819,
285,"[('0883',)]",0,0.001041594694850644,0.8014506101608276,
286,"[('0763',)]",0,0.0009186389730262635,0.8015492558479309,
287,"[('0116',)]",0,0.0010929314947181045,0.8014094233512878,
288,"[('0840',)]",0,0.0003154501479554804,0.8020331859588623,
289,"[('0960',)]",0,6.508109505628847e-05,0.8022340536117554,
290,"[('0670',)]",0,0.00012823055943739028,0.8021833896636963,
291,"[('0595',)]",0,0.001008682679884964,0.8014770150184631,
292,"[('0263',)]",0,0.0001958376330689228,0.8021291494369507,
293,"[('0324',)]",1,0.9999526030015523,0.8023242950439453,
294,"[('0229',)]",1,0.999711675836296,0.8025176525115967,
295,"[('0418',)]",1,0.9997008353585869,0.8025263547897339,
296,"[('0864',)]",0,0.001089439700805267,0.8014122247695923,
297,"[('0251',)]",0,0.0005576469172288827,0.8018388748168945,
298,"[('0783',)]",0,0.00041381472541498484,0.8019542694091797,
299,"[('0989',)]",0,0.001111876334032435,0.8013942241668701,
300,"[('0039',)]",0,0.0008282980922175343,0.8016217350959778,
301,"[('0409',)]",0,0.0007970205339770121,0.8016468286514282,
302,"[('0931',)]",1,0.9941452353870925,0.8070111274719238,
303,"[('0248',)]",0,0.0007462780820096091,0.8016875386238098,
304,"[('0533',)]",0,0.00047428962424582823,0.8019057512283325,
305,"[('0207',)]",0,0.0005959823567825868,0.8018081188201904,
306,"[('0805',)]",0,0.000966706859443408,0.8015106916427612,
307,"[('0649',)]",0,0.0002687938378009722,0.8020706176757812,
308,"[('0966',)]",0,0.0007417461792716712,0.8016911745071411,
309,"[('0013',)]",0,0.000458390817919292,0.8019185066223145,
310,"[('0801',)]",1,0.9985081867978611,0.8034849166870117,
311,"[('0401',)]",0,0.0009463504438664411,0.8015270233154297,
312,"[('0678',)]",0,0.0006479877980376118,0.8017663955688477,
313,"[('0527',)]",1,0.999023104375679,0.8030707836151123,
314,"[('0867',)]",0,0.0005990283897703812,0.8018056750297546,
315,"[('0692',)]",0,0.0012245052610933178,0.8013038635253906,
316,"[('0310',)]",1,0.9968780096759926,0.8047988414764404,
317,"[('0052',)]",1,0.9996864312519459,0.8025379180908203,
318,"[('0547',)]",0,0.0008569010849077981,0.8015987873077393,
319,"[('0882',)]",1,0.9965892691028622,0.8050320148468018,
320,"[('0920',)]",0,0.0002288982350096173,0.8021026253700256,
321,"[('0821',)]",1,0.998712370944013,0.8033206462860107,
322,"[('0710',)]",1,0.9999548315998722,0.802322506904602,
323,"[('0475',)]",1,0.998074239544847,0.8038342595100403,
324,"[('0703',)]",0,0.00023848209489804332,0.8020949363708496,
325,"[('0482',)]",0,0.0005439769155275618,0.8018498420715332,
326,"[('0048',)]",1,0.9995225209704631,0.8026695251464844,
327,"[('0828',)]",0,0.0009779994695444992,0.8015016317367554,
328,"[('0890',)]",0,0.0009539283795921733,0.8015209436416626,
329,"[('0501',)]",0,0.0007803787927754041,0.8016601800918579,
330,"[('0047',)]",0,0.0008684165754714108,0.8015895485877991,
331,"[('0323',)]",1,0.9997368474412591,0.8024974465370178,
332,"[('0359',)]",0,0.0009365437035154935,0.80153489112854,
333,"[('0175',)]",0,0.0002623303043878477,0.8020758032798767,
334,"[('0978',)]",1,0.999911598565371,0.8023571968078613,
335,"[('0206',)]",0,0.0006732475837900525,0.801746129989624,
336,"[('0293',)]",0,0.0006947184016796272,0.8017289042472839,
337,"[('0615',)]",0,0.0009644780548181927,0.8015124797821045,
338,"[('0717',)]",0,0.0003944984186631184,0.8019697666168213,
339,"[('0170',)]",1,0.9993934646090052,0.8027731776237488,
340,"[('0288',)]",0,0.0005770375174682563,0.8018233180046082,
341,"[('0040',)]",1,0.9994753918689081,0.8027073740959167,
342,"[('0686',)]",0,0.000360620588359845,0.8019969463348389,
343,"[('0581',)]",0,0.0005011095732359197,0.8018842339515686,
344,"[('0297',)]",1,0.998290462635669,0.8036601543426514,
345,"[('0430',)]",0,0.00030690639689215485,0.8020400404930115,
346,"[('0240',)]",0,0.0007115087298562496,0.8017154335975647,
347,"[('0386',)]",0,0.0005154482163248051,0.801872730255127,
348,"[('0167',)]",0,0.0008629931508833867,0.8015938997268677,
349,"[('0916',)]",0,0.0005534121884409734,0.8018422722816467,
350,"[('0076',)]",0,0.0004008133651012286,0.8019647002220154,
351,"[('0373',)]",1,0.9982661782082229,0.8036797046661377,
352,"[('0334',)]",1,0.9994362075905482,0.8027388453483582,
353,"[('0983',)]",0,0.0004941259854102449,0.8018898367881775,
354,"[('0500',)]",0,0.0010316393675246821,0.8014585971832275,
355,"[('0578',)]",1,0.9999739236658779,0.8023071885108948,
356,"[('0924',)]",0,0.00010163349090982033,0.8022047281265259,
357,"[('0203',)]",0,0.000309060908029863,0.802038311958313,
358,"[('0950',)]",1,0.9999488886930943,0.8023272752761841,
359,"[('0305',)]",0,0.0008736914130844204,0.80158531665802,
360,"[('0344',)]",0,0.0006558629077133728,0.8017600774765015,
361,"[('0437',)]",0,0.0005399650672021742,0.8018530607223511,
362,"[('0001',)]",1,0.9997439016582368,0.8024917840957642,
363,"[('0346',)]",0,0.0010273303452492657,0.8014620542526245,
364,"[('0518',)]",0,0.0009485792484916565,0.8015252351760864,
365,"[('0562',)]",1,0.999906027569951,0.8023616671562195,
366,"[('0946',)]",0,0.0007059367182932112,0.8017199039459229,
367,"[('0274',)]",0,0.0005846897466814956,0.8018171787261963,
368,"[('0911',)]",1,0.9990328920609568,0.803062915802002,
369,"[('0351',)]",0,7.533359633227911e-05,0.8022258281707764,
370,"[('0984',)]",0,0.0006051204557459697,0.8018007874488831,
371,"[('0460',)]",0,0.0007528159089102408,0.8016822934150696,
372,"[('0151',)]",0,0.0004664145145700673,0.8019120693206787,
373,"[('0280',)]",0,0.0004065339636392813,0.8019601106643677,
374,"[('0823',)]",0,0.0005823123550812659,0.8018190860748291,
375,"[('0981',)]",0,0.0005697567556925527,0.8018291592597961,
376,"[('0631',)]",0,0.0006415985581119945,0.8017715215682983,
377,"[('0682',)]",1,0.9996045436266358,0.8026036620140076,
378,"[('0976',)]",1,0.9992156307291027,0.8029160499572754,
379,"[('0715',)]",0,0.00043298244519183695,0.8019388914108276,
380,"[('0530',)]",0,0.000730007808245537,0.8017005920410156,
381,"[('0232',)]",1,0.9947275514847828,0.8065387010574341,
382,"[('0602',)]",0,0.0004045280394765875,0.8019617199897766,
383,"[('0814',)]",0,0.0008360246149182809,0.8016155362129211,
384,"[('0914',)]",0,0.0007678974868741981,0.8016701936721802,
385,"[('0559',)]",1,0.9998194251450374,0.8024311661720276,
386,"[('0411',)]",0,0.00048632516922199115,0.8018960952758789,
387,"[('0422',)]",0,0.00020549578644485603,0.8021214008331299,
388,"[('0394',)]",1,0.9992113284824294,0.8029195070266724,
389,"[('0007',)]",1,0.9981598737080406,0.8037652969360352,
390,"[('0120',)]",0,6.894435640666175e-05,0.802230954170227,
391,"[('0298',)]",0,0.0007204982418446182,0.8017082214355469,
392,"[('0511',)]",0,0.000680528345565756,0.801740288734436,
393,"[('0303',)]",0,0.00032065069208098287,0.802029013633728,
394,"[('0637',)]",0,0.0001591366502403766,0.8021585941314697,
395,"[('0884',)]",1,0.9998817387552648,0.802381157875061,
396,"[('0623',)]",0,0.00025675829282480927,0.8020802736282349,
397,"[('0540',)]",1,0.9991295928341277,0.8029851913452148,
398,"[('0276',)]",0,0.0004046023329640947,0.8019616603851318,
399,"[('0187',)]",1,0.9999671633568024,0.8023126125335693,
400,"[('0525',)]",0,0.001337654242566751,0.8012130856513977,
401,"[('0752',)]",0,0.000541153763002289,0.8018521070480347,
402,"[('0520',)]",0,0.0007955346642268686,0.8016480207443237,
403,"[('0364',)]",0,0.00015371322565235255,0.8021629452705383,
404,"[('0818',)]",0,0.001091074157530425,0.8014109134674072,
405,"[('0286',)]",0,0.0012136584119172697,0.8013125658035278,
406,"[('0832',)]",0,0.00041099157288971205,0.8019565343856812,
407,"[('0317',)]",0,0.00036270080601004596,0.8019952774047852,
408,"[('0972',)]",0,0.0006601719299887891,0.8017566204071045,
409,"[('0147',)]",0,0.00019650627445648742,0.8021286129951477,
410,"[('0508',)]",1,0.9993101411478532,0.8028401136398315,
411,"[('0063',)]",0,0.0005254035436507671,0.801864743232727,
412,"[('0964',)]",1,0.9960591662310492,0.8054604530334473,
413,"[('0782',)]",0,0.0009154443530634548,0.8015518188476562,
414,"[('0856',)]",0,0.0004407832613800907,0.8019326329231262,
415,"[('0800',)]",1,0.9997572678160447,0.8024810552597046,
416,"[('0632',)]",0,0.00045482473051894747,0.8019213676452637,
417,"[('0006',)]",0,0.00042280423740335347,0.8019470572471619,
418,"[('0066',)]",0,0.0007277790036203216,0.8017023801803589,
419,"[('0360',)]",0,0.0007467981364221594,0.8016871213912964,
420,"[('0215',)]",0,0.0002483631287364981,0.8020870089530945,
421,"[('0727',)]",0,0.00031136400614258553,0.802036464214325,
422,"[('0705',)]",1,0.9996427759796924,0.8025729656219482,
423,"[('0337',)]",1,0.998589524466765,0.8034194707870483,
424,"[('0133',)]",0,0.0007723550961246288,0.8016666173934937,
425,"[('0762',)]",0,0.0011964223228156043,0.8013263940811157,
426,"[('0551',)]",0,0.0005020010950860059,0.8018835186958313,
427,"[('0799',)]",0,0.0010152205067855957,0.8014717698097229,
